name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Russia, Krasnodar",2017-01-06,10.1,2.5,7.3,10.1,-0.9,5.4,1.8,68.7,0.1,100,4.17,rain,0,0,39.6,19.8,95.5,1012.6,63.1,10,60.3,5.2,3,,2017-01-06T08:02:14,2017-01-06T16:57:56,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-07,16.5,-0.5,5.9,16.5,-4.9,4.1,1.1,72.6,0,0,0,,0,0,,19.8,77.2,1007.2,4.3,10,89,7.7,4,,2017-01-07T08:02:02,2017-01-07T16:59:00,0.32,Clear,Clear conditions throughout the day.,clear-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-08,5.6,-0.5,1.5,3.8,-3.7,-1.4,0.3,91.7,12.7,100,95.83,"rain,snow",0,0,,25.2,28,1011.4,73.9,6.9,20.3,1.5,1,,2017-01-08T08:01:48,2017-01-08T17:00:07,0.36,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-09,4.1,1.9,2.6,2,-3.1,-0.5,0.7,87.1,2,100,45.83,"rain,snow",0,0,,23.4,78.5,1014.1,86.8,9,38.5,3.4,2,,2017-01-09T08:01:31,2017-01-09T17:01:14,0.39,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-10,3,-1,1.4,2.4,-5.9,-1.1,-0.4,88,3.1,100,29.17,"rain,snow",0,0,,16.2,9.9,1023.2,83.9,8.7,88.4,7.6,4,,2017-01-10T08:01:11,2017-01-10T17:02:24,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-11,4.4,-1.5,1.3,3.1,-6.2,-2.2,-1,84.8,0.3,100,12.5,rain,0,0,,23.4,91.6,1023.2,47.6,8.4,61.2,5.3,3,,2017-01-11T08:00:49,2017-01-11T17:03:34,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-12,8.8,1,4.6,6.9,-2.3,1.8,0.1,73.8,2.2,100,16.67,rain,0,0,,28.8,115.9,1016,81.9,9.7,61.2,5.3,3,,2017-01-12T08:00:24,2017-01-12T17:04:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-13,3.1,-1,0.8,3.1,-3.7,-1.5,-1.9,82.9,1,100,41.67,"rain,snow",0,0,43.2,18,245.9,1018.6,58,9.6,52.5,4.4,3,,2017-01-13T07:59:57,2017-01-13T17:06:00,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-14,4.5,-1,1,2.7,-5.9,-2.4,-1.8,81.8,0,0,0,,0,0,,18,84.1,1017.5,58.3,9.2,72.6,6.2,4,,2017-01-14T07:59:27,2017-01-14T17:07:14,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-15,6.7,-1,1.7,5.2,-5.5,-1.2,-1.6,79.3,0,0,0,,0,0,,14.4,78.4,1015.6,83.3,10,58.1,4.9,3,,2017-01-15T07:58:55,2017-01-15T17:08:30,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-16,6.1,0,3,6.1,-2.3,1.9,1.8,91.9,3,100,66.67,"rain,snow",0,0,,10.8,42.9,1020.6,72.7,6.2,19.3,1.7,1,,2017-01-16T07:58:20,2017-01-16T17:09:46,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-17,4.1,2,2.8,2.9,-2.1,0.1,1.5,91.3,0.8,100,25,rain,0,0,,16.2,53.5,1023.5,50.6,5.9,44.9,4,2,,2017-01-17T07:57:43,2017-01-17T17:11:04,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-18,4.3,1,2.5,1.7,-5.2,-1.8,0.6,87.2,0.6,100,12.5,"rain,snow",0,0,36,32.4,57.3,1025.8,82.5,9.3,55.7,4.9,2,,2017-01-18T07:57:04,2017-01-18T17:12:23,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-19,0.4,-3.5,-1.7,-3.3,-9.9,-7.4,-4,84.1,2,100,58.33,"rain,snow",0,0,39.6,32.4,53.7,1031.2,97.8,10,81.9,7,4,,2017-01-19T07:56:22,2017-01-19T17:13:42,0.72,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-20,-3.5,-5,-4.2,-3.6,-10.8,-8.3,-6.7,82.9,0.2,100,8.33,snow,0,0,,19.8,6,1030.6,96,9.5,105.5,9.1,5,,2017-01-20T07:55:38,2017-01-20T17:15:03,0.75,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-21,3.5,-6.5,-1,0.3,-11.7,-5.3,-5,75.1,5.3,100,37.5,"rain,snow",0,0,,23.4,245.7,1025.9,67.2,9.9,58.5,5.1,3,,2017-01-21T07:54:52,2017-01-21T17:16:24,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-22,3.5,-3,0.4,1.8,-7.1,-3.3,-2.3,83,6.2,100,62.5,"rain,snow",0,0,,25.2,272.8,1028.8,69,9,66.3,5.7,3,,2017-01-22T07:54:03,2017-01-22T17:17:46,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-23,5.1,-6,-0.8,3.1,-10.7,-3.6,-6.9,67.2,0,0,0,,0,0,,18,253.9,1032.7,3.8,9.9,111.6,9.6,5,,2017-01-23T07:53:12,2017-01-23T17:19:08,0.85,Clear,Clear conditions throughout the day.,clear-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-24,6.4,-5.5,0.1,6.4,-8,-1.1,-3.3,79.1,0,0,0,,0,0,,10.8,105.5,1023.6,39.1,9.7,108.8,9.4,5,,2017-01-24T07:52:19,2017-01-24T17:20:31,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-25,2.7,-1.1,0.9,2.3,-6.5,-2.5,-2.2,80.3,1.8,100,66.67,"rain,snow",0,0,,19.8,283.9,1015.1,88.6,9.6,52.2,4.5,2,,2017-01-25T07:51:24,2017-01-25T17:21:55,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-26,-0.7,-5,-2.5,-2.9,-10.4,-6.5,-5.1,82.7,3.1,100,50,"rain,snow",1,0.6,,16.2,293.7,1018.9,82,7.7,87.5,7.7,4,,2017-01-26T07:50:27,2017-01-26T17:23:19,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-27,-4.7,-10,-6.3,-4.8,-14.1,-10,-9.5,78.2,0,0,0,,0,1,,14.4,329.9,1023.5,76.3,9.5,54.1,4.7,2,,2017-01-27T07:49:28,2017-01-27T17:24:44,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-28,-4.2,-12.5,-8.6,-4.2,-18.5,-11,-11.8,78.3,0,0,0,,0.6,1.2,,10.8,52.3,1024.5,41,7.8,103.4,8.8,4,,2017-01-28T07:48:27,2017-01-28T17:26:09,0,Partially cloudy,Partly cloudy throughout the day.,snow,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-29,-4.5,-13,-8.1,-5.7,-20.3,-13.6,-11.1,79.2,2.8,100,45.83,snow,1,2.1,,23.4,332.3,1025.7,85.8,7.2,59.2,5,3,,2017-01-29T07:47:23,2017-01-29T17:27:34,0.05,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-30,-8.7,-17.5,-13.6,-13.4,-25.2,-19.5,-16.5,78.8,0.3,100,12.5,snow,0.4,2.9,,19.8,33.6,1032.5,70.5,9.1,70.7,6,3,,2017-01-30T07:46:18,2017-01-30T17:29:00,0.08,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-01-31,-8.1,-18,-13.4,-9.3,-23.8,-16.3,-16.3,79.1,0,0,0,,0,3,,14.4,37.5,1031.5,44.1,9.4,118.2,10.2,5,,2017-01-31T07:45:11,2017-01-31T17:30:26,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-01,-4.2,-18,-10.9,-5.3,-20,-12.1,-13.9,79.1,0,0,0,,0,2.8,,7.2,62.7,1030.9,29.1,6.5,107,9.3,4,,2017-02-01T07:44:02,2017-02-01T17:31:52,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-02,2.8,-12,-2.8,0.4,-17.9,-6.9,-6.5,76.5,1,100,41.67,"rain,snow",0,1.9,,23.4,231.1,1029,67.8,10,61,5.3,3,,2017-02-02T07:42:51,2017-02-02T17:33:18,0.19,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-03,3.3,-2,0.8,3.3,-4.8,-1.2,-1.3,86.3,0.1,100,4.17,"rain,snow",0,0.4,,16.2,87.6,1026.6,84.1,7.5,74.9,6.4,3,,2017-02-03T07:41:39,2017-02-03T17:34:44,0.23,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-04,8.8,2,4.9,6.3,-1.8,1.8,-1.2,66,3,100,66.67,rain,0,0,39.6,32.4,187.5,1018.7,70.3,9.8,21,1.8,1,,2017-02-04T07:40:25,2017-02-04T17:36:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-05,10.9,6,7.8,10.9,1.5,5,3.4,74,3.2,100,70.83,rain,0,0,50.4,37.8,208.7,1013.8,78.2,10,29.8,2.6,2,,2017-02-05T07:39:09,2017-02-05T17:37:37,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-06,11.2,6,8.4,11.2,3.4,6.2,4.9,79.1,11.2,100,83.33,rain,0,0,39.6,25.2,211,1014.1,68.9,9.8,12.2,1.2,1,,2017-02-06T07:37:51,2017-02-06T17:39:04,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-07,8.5,-3,2.4,8,-9.5,-1.3,0.9,89.9,2.2,100,37.5,"rain,snow",0,0,,25.2,55.8,1022.1,92.2,9.1,39.3,3.4,2,,2017-02-07T07:36:32,2017-02-07T17:40:30,0.37,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-08,-2.9,-8,-4.8,-7.2,-17,-11.9,-7.6,81.3,0,0,0,,0,0,39.6,37.8,65.9,1027,85.5,10,86.4,7.4,4,,2017-02-08T07:35:11,2017-02-08T17:41:57,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-09,-2,-11,-7,-6.8,-20.1,-14.2,-10.9,74.3,0,0,0,,0,0,36,34.2,59.2,1029.1,37.5,10,134.2,11.6,5,,2017-02-09T07:33:48,2017-02-09T17:43:23,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-10,-1.1,-11,-6.3,-4.8,-17.8,-12.1,-10.3,74.1,0.1,100,4.17,snow,0,0,,27,56.4,1031.1,31.1,10,143.6,12.5,6,,2017-02-10T07:32:25,2017-02-10T17:44:49,0.48,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-11,0.7,-10,-5.5,-2.6,-16.1,-11,-9.4,75,0.4,100,16.67,snow,0,0,,27,45.5,1030.6,30.9,10,145.2,12.6,6,,2017-02-11T07:30:59,2017-02-11T17:46:15,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-12,-1.9,-6.5,-3.6,-5.5,-12.3,-8.9,-7.9,72.6,0,0,0,,0,0,,25.2,65.1,1033.2,90.4,10,148.5,12.8,6,,2017-02-12T07:29:33,2017-02-12T17:47:41,0.54,Overcast,Cloudy skies throughout the day.,cloudy,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-13,1.2,-9,-3.7,-1.7,-14.3,-8.2,-8.2,72.7,0,0,0,,0,0,,21.6,53.1,1031.6,57.2,9.7,147.1,12.7,6,,2017-02-13T07:28:05,2017-02-13T17:49:07,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-14,1.1,-9,-3.1,-2.6,-11.9,-6.7,-7.5,73.4,2.2,100,12.5,"rain,snow",0,0,39.6,27,253.5,1024.3,58.6,9.4,135.6,11.6,6,,2017-02-14T07:26:35,2017-02-14T17:50:33,0.61,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-15,1.1,-3.5,-1.1,-1.4,-9.5,-5.5,-2.7,88.8,4.9,100,58.33,"rain,snow",7.9,4.4,43.2,28.8,277.1,1016.7,86.5,7.2,100,8.7,4,,2017-02-15T07:25:04,2017-02-15T17:51:59,0.64,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-16,0.5,-11,-3.8,-1.7,-14.7,-7.2,-7.5,75.9,0.5,100,20.83,"rain,snow",0,5,,23.4,357.3,1027.2,46.2,9.2,95.7,8.5,4,,2017-02-16T07:23:32,2017-02-16T17:53:24,0.67,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-17,-1.9,-15.5,-9,-3.7,-15.5,-10.3,-11.7,81.6,0,0,0,,0,4.1,,10.8,57.3,1030.9,40.7,6.3,161.9,13.9,6,,2017-02-17T07:21:59,2017-02-17T17:54:49,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-18,5.2,-12.5,-3.4,2.8,-17.3,-6.1,-7.9,72.7,0,0,0,,0,3.6,,16.2,96.3,1026.6,46.9,9.6,68.2,5.9,3,,2017-02-18T07:20:25,2017-02-18T17:56:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-19,10.2,-5.5,1.1,10.2,-8.9,-0.9,-4.7,67.2,0,0,0,,0,0.9,,10.8,93.5,1027.6,65.4,10,72,6.2,3,,2017-02-19T07:18:49,2017-02-19T17:57:38,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-20,11.7,-3,3.7,11.7,-6.6,2.1,-3.4,63.2,0,0,0,,0,0,,14.4,83.3,1022.8,64.4,9.6,150,13,6,,2017-02-20T07:17:13,2017-02-20T17:59:03,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-21,10,0.5,5.3,10,-2.9,2.6,0.5,71.4,4.4,100,54.17,rain,0,0,46.8,32.4,199.5,1014.4,72.9,10,94.6,8.2,5,,2017-02-21T07:15:35,2017-02-21T18:00:27,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-22,8.6,3.7,6,6,-1.1,2.3,2.6,79.2,6.3,100,54.17,rain,0,0,46.8,37.8,219.7,1009.8,81.6,9.7,58.3,5,3,,2017-02-22T07:13:57,2017-02-22T18:01:50,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-23,9.1,1.5,6.3,5.3,-2.4,2,1.9,74.4,6.7,100,70.83,rain,0,0,72,55.8,210.5,1011.4,69,9.6,49.1,4.3,2,,2017-02-23T07:12:17,2017-02-23T18:03:14,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-24,14.5,6.5,10.4,14.5,3.7,8.8,3.4,62.3,0.3,100,8.33,rain,0,0,75.6,57.6,216.1,1012.9,53.8,10,147.2,12.6,6,,2017-02-24T07:10:36,2017-02-24T18:04:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-25,13.9,2,11.3,13.9,-3.7,10.8,4.3,63,14.8,100,25,"rain,snow",0,0,50.4,41.4,219.9,1013.8,79.5,9.6,137.1,11.8,5,,2017-02-25T07:08:55,2017-02-25T18:06:00,0.96,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-26,6.1,-0.5,2.7,3.7,-5.2,-0.7,-2.7,70.1,3.1,100,16.67,"rain,snow",0,0,43.2,25.2,270.3,1025.9,71.5,9.7,155,13.5,6,,2017-02-26T07:07:13,2017-02-26T18:07:22,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-27,8.5,0.5,4.1,7.5,-2.9,2.2,-3.7,59.3,0,0,0,,0,0,,14.4,143.4,1023.2,69.4,10,94,8.2,3,,2017-02-27T07:05:30,2017-02-27T18:08:45,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-02-28,15.3,-0.5,6.5,15.3,-4.1,5.3,-1.1,60.6,0,0,0,,0,0,28.8,21.6,81.8,1021.5,18,10,180.7,15.7,6,,2017-02-28T07:03:46,2017-02-28T18:10:07,0.06,Clear,Clear conditions throughout the day.,clear-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-01,20.5,0.5,10.3,20.5,-1.9,9.4,2,61.3,0,0,0,,0,0,,21.6,90.3,1016.6,46.4,10,172.5,14.8,6,,2017-03-01T07:02:01,2017-03-01T18:11:29,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-02,18.1,6,11.1,18.1,3.4,10.3,4.5,65.7,0,0,0,,0,0,,16.2,71,1011.7,67.8,9.2,67.9,6,3,,2017-03-02T07:00:15,2017-03-02T18:12:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-03,16.4,3,10.5,16.4,1,9.8,5.6,73.3,1.9,100,20.83,rain,0,0,,23.4,295.2,1013.4,41.2,6.8,128.4,11.2,5,,2017-03-03T06:58:29,2017-03-03T18:14:11,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-04,12.7,3.5,8.1,12.7,2.2,7,4.6,80.4,8.4,100,41.67,rain,0,0,,14.4,290.4,1022.3,61.2,6.7,110.1,9.5,5,,2017-03-04T06:56:43,2017-03-04T18:15:32,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-05,14,-1,6.2,14,-1.3,5.3,2.3,79.1,0,0,0,,0,0,,14.4,93.1,1027.2,42.3,5.8,193.2,16.8,7,,2017-03-05T06:54:55,2017-03-05T18:16:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-06,18.9,-1,9.3,18.9,-1.2,8.9,3.3,69.6,0,0,0,,0,0,,21.6,85.9,1018.8,13.6,8.4,196,17,7,,2017-03-06T06:53:07,2017-03-06T18:18:13,0.28,Clear,Clear conditions throughout the day.,clear-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-07,19.2,0.5,9.2,19.2,-2.9,8,2.8,67.6,0,0,0,,0,0,,21.6,67.9,1015,71.2,9.7,189.3,16.2,7,,2017-03-07T06:51:19,2017-03-07T18:19:33,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-08,16.5,0,7.5,16.5,-1.8,5.9,2.1,71.1,0,0,0,,0,0,,21.6,63.9,1018,51.5,9.3,194.2,16.9,7,,2017-03-08T06:49:30,2017-03-08T18:20:53,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-09,17.5,3.5,9.4,17.5,-0.3,7.6,2.3,63.7,0,0,0,,0,0,,25.2,81.7,1019.3,2.7,10,196.9,17,7,,2017-03-09T06:47:40,2017-03-09T18:22:12,0.38,Clear,Clear conditions throughout the day.,clear-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-10,18.5,3.5,9.7,18.5,0.7,8.2,2.1,62.1,0,0,0,,0,0,,27,74.5,1014.4,64.5,9.8,184.9,16.1,7,,2017-03-10T06:45:50,2017-03-10T18:23:32,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-11,15,3.5,8.8,15,0.3,6.9,3,68.9,0,0,0,,0,0,,32.4,77.6,1009.4,73.3,9.9,189,16.5,7,,2017-03-11T06:44:00,2017-03-11T18:24:51,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-12,14,3,8.5,14,-0.6,7,3.4,71.6,0,0,0,,0,0,,18,71.3,1010.8,88.1,10,85,7.2,3,,2017-03-12T06:42:09,2017-03-12T18:26:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-13,17.7,4,9.5,17.7,1.3,7.9,3.6,68.3,0,0,0,,0,0,,28.8,69.6,1011.7,67.3,10,191.6,16.6,7,,2017-03-13T06:40:18,2017-03-13T18:27:28,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-14,9,4.5,7.4,8.5,1.6,5.6,4.9,84.1,4.3,100,54.17,rain,0,0,,19.8,73.3,1014.5,73,8,52.6,4.6,2,,2017-03-14T06:38:27,2017-03-14T18:28:47,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-15,10,6.7,8.2,10,4.9,7,6,86.1,3.8,100,50,rain,0,0,,18,286.4,1014.6,86.1,6.4,85.7,7.5,5,,2017-03-15T06:36:35,2017-03-15T18:30:05,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-16,10,6,7.7,10,3.4,6,4.9,83.1,6.3,100,100,rain,0,0,,23.4,223.8,1013.6,80.3,9,88,7.5,4,,2017-03-16T06:34:43,2017-03-16T18:31:23,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-17,11,6,7.8,11,3.4,6,4.1,77.8,3.8,100,66.67,rain,0,0,,25.2,211,1013.6,85.5,10,102.3,8.7,3,,2017-03-17T06:32:51,2017-03-17T18:32:41,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-18,8.9,4.6,6.6,6.9,1.6,5,3.9,83.1,1.8,100,50,rain,0,0,,19.8,282.5,1012.1,76.2,9.2,164.8,14.3,7,,2017-03-18T06:30:59,2017-03-18T18:33:59,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-19,12,4,8.4,12,1.2,6.6,1.5,63.5,3.9,100,45.83,rain,0,0,50.4,39.6,187.4,1008,76.2,10,86.5,7.2,3,,2017-03-19T06:29:07,2017-03-19T18:35:16,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-20,9.1,4.5,6.5,8.6,0.5,4.3,3.2,79.5,8.9,100,91.67,rain,0,0,43.2,25.2,223.9,1007.3,71.1,8.9,140.9,12.3,6,,2017-03-20T06:27:14,2017-03-20T18:36:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-21,9.5,1.5,6.2,7.6,-0.7,3.7,1.3,72.3,2.9,100,75,"rain,snow",0,0,,23.4,252.7,1014.8,69.3,9.8,150.5,12.9,5,,2017-03-21T06:25:21,2017-03-21T18:37:51,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"34929099999,34927099999,URKK"
"Russia, Krasnodar",2017-03-22,9,0,5.7,7.8,-3.9,3.5,2.1,78.4,5.7,100,58.33,"rain,snow",0,0,,18,261.5,1019.8,58,10,113.1,9.9,4,,2017-03-22T06:23:29,2017-03-22T18:39:08,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"34929099999,34927099999,URKK"
